Area,Year,Crop,Measurement,Unit,Value
Iowa,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,4
Kansas,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,1
Michigan,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Minnesota,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
Missouri,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
Nebraska,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
North Dakota,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Ohio,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
South Dakota,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Texas,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,6
Wisconsin,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Other States,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
U.S.,2019,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Illinois,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
Indiana,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Iowa,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Kansas,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,4
Michigan,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
Minnesota,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,4
Missouri,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,2
Nebraska,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
North Dakota,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Ohio,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
South Dakota,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,4
Texas,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,8
Wisconsin,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Other States,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,4
U.S.,2020,Genetically engineered (GE) corn varieties,Insect-resistant (Bt) only,Percent of corn planted,3
Illinois,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
Indiana,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
Iowa,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,5
Kansas,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Michigan,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
Minnesota,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Missouri,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Nebraska,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Ohio,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
South Dakota,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Wisconsin,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
Other States,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
U.S.,2000,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Illinois,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
Indiana,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Iowa,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Kansas,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Michigan,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Minnesota,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Missouri,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Nebraska,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Ohio,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
South Dakota,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Wisconsin,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Other States,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
U.S.,2001,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Illinois,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
Indiana,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Iowa,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Kansas,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,15
Michigan,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Minnesota,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Missouri,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Nebraska,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,9
Ohio,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
South Dakota,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,23
Wisconsin,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,9
Other States,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,12
U.S.,2002,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,9
Illinois,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
Indiana,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
Iowa,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Kansas,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,17
Michigan,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Minnesota,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,15
Missouri,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,9
Nebraska,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Ohio,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,3
South Dakota,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,24
Wisconsin,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,9
Other States,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,17
U.S.,2003,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Illinois,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,5
Indiana,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,8
Iowa,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,10
Kansas,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,24
Michigan,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Minnesota,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,17
Missouri,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,13
Nebraska,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,13
Ohio,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,4
South Dakota,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,30
Wisconsin,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Other States,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,21
U.S.,2004,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Illinois,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,6
Indiana,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,11
Iowa,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Kansas,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,30
Michigan,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,20
Minnesota,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,22
Missouri,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,12
Nebraska,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,18
North Dakota,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,39
Ohio,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,7
South Dakota,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,31
Texas,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,42
Wisconsin,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,18
Other States,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,19
U.S.,2005,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,17
Illinois,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,12
Indiana,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,15
Iowa,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Kansas,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,33
Michigan,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,18
Minnesota,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,29
Missouri,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,14
Nebraska,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,24
North Dakota,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,34
Ohio,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,13
South Dakota,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,32
Texas,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,37
Wisconsin,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,18
Other States,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,25
U.S.,2006,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,21
Illinois,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,15
Indiana,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,17
Iowa,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,19
Kansas,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,36
Michigan,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,22
Minnesota,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,32
Missouri,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,19
Nebraska,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,23
North Dakota,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,37
Ohio,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,12
South Dakota,2007,Genetically engineered (GE) corn varieties,Herbicide-tolerant only,Percent of corn planted,34
