Area,Year,Measurement,Unit,Value
Albania,2017,Percent,Percent,40.2750015258789
Algeria,1991,Percent,Percent,22.4489994049072
Algeria,1992,Percent,Percent,22.4169998168945
Algeria,1993,Percent,Percent,22.6380004882813
Algeria,1994,Percent,Percent,22.507999420166
Algeria,1995,Percent,Percent,22.492000579834
Algeria,1996,Percent,Percent,23.0340003967285
Algeria,1997,Percent,Percent,22.4650001525879
Algeria,1998,Percent,Percent,22.1480007171631
Algeria,1999,Percent,Percent,22.1720008850098
Algeria,2000,Percent,Percent,21.9260005950928
Algeria,2001,Percent,Percent,21.7150001525879
Algeria,2002,Percent,Percent,21.2269992828369
Algeria,2003,Percent,Percent,21.7220001220703
Algeria,2004,Percent,Percent,21.3400001525879
Algeria,2005,Percent,Percent,19.9589996337891
Algeria,2006,Percent,Percent,19.9270000457764
Algeria,2007,Percent,Percent,19.121000289917
Algeria,2008,Percent,Percent,18.2189998626709
Algeria,2009,Percent,Percent,17.4720001220703
Algeria,2010,Percent,Percent,16.5279998779297
Algeria,2011,Percent,Percent,15.7690000534058
Algeria,2012,Percent,Percent,14.6899995803833
Algeria,2013,Percent,Percent,12.4849996566772
Algeria,2014,Percent,Percent,13.5659999847412
Algeria,2015,Percent,Percent,13.0749998092651
Algeria,2016,Percent,Percent,12.7349996566772
Algeria,2017,Percent,Percent,12.826000213623
Angola,1991,Percent,Percent,38.265998840332
Angola,1992,Percent,Percent,37.193000793457
Angola,1993,Percent,Percent,42.4609985351563
Angola,1994,Percent,Percent,41.867000579834
Angola,1995,Percent,Percent,41.9690017700195
Angola,1996,Percent,Percent,40.4609985351563
Angola,1997,Percent,Percent,39.6679992675781
Angola,1998,Percent,Percent,37.1940002441406
Angola,1999,Percent,Percent,38.8059997558594
Angola,2000,Percent,Percent,37.4780006408691
Angola,2001,Percent,Percent,36.2779998779297
Angola,2002,Percent,Percent,37.9309997558594
Angola,2003,Percent,Percent,37.2700004577637
Angola,2004,Percent,Percent,36.1660003662109
Angola,2005,Percent,Percent,37.4980010986328
Angola,2006,Percent,Percent,38.4809989929199
Angola,2007,Percent,Percent,38.6279983520508
Angola,2008,Percent,Percent,39.9949989318848
Angola,2009,Percent,Percent,42.4710006713867
Angola,2010,Percent,Percent,47.234001159668
Angola,2011,Percent,Percent,51.2179985046387
Angola,2012,Percent,Percent,50.75
Angola,2013,Percent,Percent,49.2840003967285
Angola,2014,Percent,Percent,48.8819999694824
Angola,2015,Percent,Percent,48.8959999084473
Angola,2016,Percent,Percent,49.1590003967285
Angola,2017,Percent,Percent,50.6040000915527
Arab World,1991,Percent,Percent,33.0721799575603
Arab World,1992,Percent,Percent,34.8396332741706
Arab World,1993,Percent,Percent,33.5773532418426
Arab World,1994,Percent,Percent,33.2564456073902
Arab World,1995,Percent,Percent,33.2900616465808
Arab World,1996,Percent,Percent,32.5324735279738
Arab World,1997,Percent,Percent,31.9592847463394
Arab World,1998,Percent,Percent,31.1222129574733
Arab World,1999,Percent,Percent,30.967516412513
Arab World,2000,Percent,Percent,30.9235848368784
Arab World,2001,Percent,Percent,30.0878613739195
Arab World,2002,Percent,Percent,29.4768131067989
Arab World,2003,Percent,Percent,29.7827253566076
Arab World,2004,Percent,Percent,29.1812186216503
Arab World,2005,Percent,Percent,28.6132231679599
Arab World,2006,Percent,Percent,28.3740666323897
Arab World,2007,Percent,Percent,26.7524293081181
Arab World,2008,Percent,Percent,26.3949604536801
Arab World,2009,Percent,Percent,25.3157860019076
Arab World,2010,Percent,Percent,24.552906823693
Arab World,2011,Percent,Percent,24.6181067696507
Arab World,2012,Percent,Percent,23.8106974395089
Arab World,2013,Percent,Percent,23.7353531873141
Arab World,2014,Percent,Percent,23.9015243980422
Arab World,2015,Percent,Percent,23.7874314946753
Arab World,2016,Percent,Percent,23.6220457666331
Arab World,2017,Percent,Percent,23.9201096865695
Argentina,1991,Percent,Percent,0.342999994754791
Argentina,1992,Percent,Percent,0.398999989032745
Argentina,1993,Percent,Percent,0.456000000238419
Argentina,1994,Percent,Percent,0.455000013113022
Argentina,1995,Percent,Percent,0.625
Argentina,1996,Percent,Percent,0.765999972820282
Argentina,1997,Percent,Percent,0.791000008583069
Argentina,1998,Percent,Percent,0.764999985694885
Argentina,1999,Percent,Percent,0.746999979019165
Argentina,2000,Percent,Percent,0.672999978065491
Argentina,2001,Percent,Percent,0.833000004291534
Argentina,2002,Percent,Percent,0.980000019073486
Argentina,2003,Percent,Percent,1.39600002765656
Argentina,2004,Percent,Percent,1.49600005149841
Argentina,2005,Percent,Percent,1.27900004386902
Argentina,2006,Percent,Percent,1.05099999904633
Argentina,2007,Percent,Percent,0.927999973297119
Argentina,2008,Percent,Percent,1.19500005245209
Argentina,2009,Percent,Percent,1.23099994659424
Argentina,2010,Percent,Percent,1.27300000190735
Argentina,2011,Percent,Percent,0.635999977588654
Argentina,2012,Percent,Percent,0.61599999666214
Argentina,2013,Percent,Percent,0.619000017642975
Argentina,2014,Percent,Percent,0.549000024795532
Argentina,2015,Percent,Percent,0.51800000667572
Argentina,2016,Percent,Percent,0.551999986171722
Argentina,2017,Percent,Percent,0.541999995708466
Armenia,1991,Percent,Percent,38.6580009460449
Armenia,1992,Percent,Percent,41.2569999694824
Armenia,1993,Percent,Percent,51.1119995117188
Armenia,1994,Percent,Percent,51.3709983825684
Armenia,1995,Percent,Percent,51.6780014038086
Armenia,1996,Percent,Percent,49.5509986877441
Armenia,1997,Percent,Percent,47.2430000305176
Armenia,1998,Percent,Percent,49.6259994506836
Armenia,1999,Percent,Percent,47.5019989013672
Armenia,2000,Percent,Percent,47.1940002441406
Armenia,2001,Percent,Percent,47.6580009460449
Armenia,2002,Percent,Percent,46.6199989318848
Armenia,2003,Percent,Percent,44.2159996032715
Armenia,2004,Percent,Percent,42.9199981689453
Armenia,2005,Percent,Percent,40.6230010986328
Armenia,2006,Percent,Percent,38.617000579834
Armenia,2007,Percent,Percent,36.5330009460449
Armenia,2008,Percent,Percent,37.4039993286133
Armenia,2009,Percent,Percent,39.4539985656738
Armenia,2010,Percent,Percent,38.5960006713867
Armenia,2011,Percent,Percent,38.9220008850098
Armenia,2012,Percent,Percent,37.2760009765625
Armenia,2013,Percent,Percent,36.2719993591309
Armenia,2014,Percent,Percent,34.826000213623
Armenia,2015,Percent,Percent,35.3289985656738
Armenia,2016,Percent,Percent,34.0509986877441
Armenia,2017,Percent,Percent,34.3470001220703
Australia,1991,Percent,Percent,5.46199989318848
Australia,1992,Percent,Percent,5.27799987792969
Australia,1993,Percent,Percent,5.30700016021729
Australia,1994,Percent,Percent,5.08199977874756
Australia,1995,Percent,Percent,4.94199991226196
Australia,1996,Percent,Percent,5.0019998550415
Australia,1997,Percent,Percent,5.09299993515015
Australia,1998,Percent,Percent,4.875
Australia,1999,Percent,Percent,4.92000007629395
Australia,2000,Percent,Percent,4.85699987411499
Australia,2001,Percent,Percent,4.75400018692017
Australia,2002,Percent,Percent,4.38199996948242
Australia,2003,Percent,Percent,3.91300010681152
Australia,2004,Percent,Percent,3.73799991607666
Australia,2005,Percent,Percent,3.57999992370605
Australia,2006,Percent,Percent,3.43199992179871
Australia,2007,Percent,Percent,3.34500002861023
Australia,2008,Percent,Percent,3.30699992179871
Australia,2009,Percent,Percent,3.23399996757507
Australia,2010,Percent,Percent,3.23000001907349
Australia,2011,Percent,Percent,2.8199999332428
Australia,2012,Percent,Percent,2.79999995231628
Australia,2013,Percent,Percent,2.6159999370575
Australia,2014,Percent,Percent,2.80200004577637
Australia,2015,Percent,Percent,2.64400005340576
Australia,2016,Percent,Percent,2.63100004196167
Australia,2017,Percent,Percent,2.58100008964539
Austria,1991,Percent,Percent,7.40399980545044
Austria,1992,Percent,Percent,7.09700012207031
Austria,1993,Percent,Percent,6.93200016021729
Austria,1994,Percent,Percent,7.19600009918213
Austria,1995,Percent,Percent,7.33599996566772
Austria,1996,Percent,Percent,7.42799997329712
Austria,1997,Percent,Percent,6.89200019836426
Austria,1998,Percent,Percent,6.4850001335144
Austria,1999,Percent,Percent,6.23299980163574
Austria,2000,Percent,Percent,6.05100011825562
Austria,2001,Percent,Percent,5.80499982833862
Austria,2002,Percent,Percent,5.75899982452393
Austria,2003,Percent,Percent,5.50400018692017
Austria,2004,Percent,Percent,4.90199995040894
Austria,2005,Percent,Percent,5.27400016784668
Austria,2006,Percent,Percent,5.24399995803833
Austria,2007,Percent,Percent,5.52699995040894
Austria,2008,Percent,Percent,5.2519998550415
Austria,2009,Percent,Percent,5.32200002670288
Austria,2010,Percent,Percent,5.21299982070923
Austria,2011,Percent,Percent,4.93800020217896
Austria,2012,Percent,Percent,4.67500019073486
Austria,2013,Percent,Percent,4.57600021362305
Austria,2014,Percent,Percent,4.83699989318848
Austria,2015,Percent,Percent,4.5310001373291
Austria,2016,Percent,Percent,4.34800004959106
Austria,2017,Percent,Percent,4.31099987030029
Azerbaijan,1991,Percent,Percent,36.9620018005371
Azerbaijan,1992,Percent,Percent,36.5890007019043
Azerbaijan,1993,Percent,Percent,40.1440010070801
Azerbaijan,1994,Percent,Percent,44.560001373291
Azerbaijan,1995,Percent,Percent,44.8559989929199
Azerbaijan,1996,Percent,Percent,46.2630004882813
Azerbaijan,1997,Percent,Percent,44.6549987792969
Azerbaijan,1998,Percent,Percent,42.4749984741211
Azerbaijan,1999,Percent,Percent,43.1949996948242
Azerbaijan,2000,Percent,Percent,41.4150009155273
Azerbaijan,2001,Percent,Percent,40.3549995422363
Azerbaijan,2002,Percent,Percent,39.3779983520508
Azerbaijan,2003,Percent,Percent,38.2019996643066
Azerbaijan,2004,Percent,Percent,38.8139991760254
Azerbaijan,2005,Percent,Percent,40.5200004577637
Azerbaijan,2006,Percent,Percent,39.5470008850098
Azerbaijan,2007,Percent,Percent,38.548999786377
Azerbaijan,2008,Percent,Percent,39.5929985046387
Azerbaijan,2009,Percent,Percent,38.125
Azerbaijan,2010,Percent,Percent,38.2299995422363
Azerbaijan,2011,Percent,Percent,37.882999420166
Azerbaijan,2012,Percent,Percent,37.6529998779297
Azerbaijan,2013,Percent,Percent,37.101001739502
Azerbaijan,2014,Percent,Percent,36.7529983520508
Azerbaijan,2015,Percent,Percent,36.3559989929199
Azerbaijan,2016,Percent,Percent,36.3370018005371
Azerbaijan,2017,Percent,Percent,37.4010009765625
Bahamas,1991,Percent,Percent,5.25400018692017
Bahamas,1992,Percent,Percent,5.25099992752075
Bahamas,1993,Percent,Percent,5.45900011062622
Bahamas,1994,Percent,Percent,5.42999982833862
Bahamas,1995,Percent,Percent,4.33799982070923
Bahamas,1996,Percent,Percent,4.99200010299683
Bahamas,1997,Percent,Percent,3.83899998664856
Bahamas,1998,Percent,Percent,3.52999997138977
Bahamas,1999,Percent,Percent,4.03200006484985
Bahamas,2000,Percent,Percent,4.07100009918213
Bahamas,2001,Percent,Percent,4.20300006866455
Bahamas,2002,Percent,Percent,3.71199989318848
Bahamas,2003,Percent,Percent,3
Bahamas,2004,Percent,Percent,4.43200016021729
Bahamas,2005,Percent,Percent,3.49399995803833
Bahamas,2006,Percent,Percent,2.50600004196167
Bahamas,2007,Percent,Percent,2.30299997329712
Bahamas,2008,Percent,Percent,2.93700003623962
Bahamas,2009,Percent,Percent,2.88100004196167
Bahamas,2010,Percent,Percent,3.32800006866455
Bahamas,2011,Percent,Percent,3.69600009918213
Bahamas,2012,Percent,Percent,3.66899991035461
Bahamas,2013,Percent,Percent,3.61299991607666
Bahamas,2014,Percent,Percent,3.76799988746643
Bahamas,2015,Percent,Percent,3.90899991989136
Bahamas,2016,Percent,Percent,3.92300009727478
Bahamas,2017,Percent,Percent,4.01300001144409
Bahrain,1991,Percent,Percent,2.43300008773804
Bahrain,1992,Percent,Percent,2.43199992179871
Bahrain,1993,Percent,Percent,2.10400009155273
Bahrain,1994,Percent,Percent,2.03600001335144
Bahrain,1995,Percent,Percent,1.89999997615814
Bahrain,1996,Percent,Percent,1.87300002574921
Bahrain,1997,Percent,Percent,1.80799996852875
Bahrain,1998,Percent,Percent,1.68799996376038
Bahrain,1999,Percent,Percent,1.682000041008
Bahrain,2000,Percent,Percent,1.66199994087219
Bahrain,2001,Percent,Percent,1.567999958992
Bahrain,2002,Percent,Percent,1.4889999628067
Bahrain,2003,Percent,Percent,1.39600002765656
Bahrain,2004,Percent,Percent,1.27799999713898
Bahrain,2005,Percent,Percent,1.28799998760223
Bahrain,2006,Percent,Percent,1.23099994659424
Bahrain,2007,Percent,Percent,1.16600000858307
Bahrain,2008,Percent,Percent,1.13699996471405
Bahrain,2009,Percent,Percent,1.07299995422363
Bahrain,2010,Percent,Percent,1.08800005912781
Bahrain,2011,Percent,Percent,1.12100005149841
Bahrain,2012,Percent,Percent,1.07400000095367
Bahrain,2013,Percent,Percent,1.04100000858307
Bahrain,2014,Percent,Percent,0.985000014305115
Bahrain,2015,Percent,Percent,0.936999976634979
Bahrain,2016,Percent,Percent,0.97299998998642
Bahrain,2017,Percent,Percent,1.03299999237061
Bangladesh,1991,Percent,Percent,69.5130004882813
Bangladesh,1992,Percent,Percent,69.3320007324219
Bangladesh,1993,Percent,Percent,68.0329971313477
Bangladesh,1994,Percent,Percent,67.3359985351563
Bangladesh,1995,Percent,Percent,66.7570037841797
Bangladesh,1996,Percent,Percent,64.6279983520508
Bangladesh,1997,Percent,Percent,65.1689987182617
Bangladesh,1998,Percent,Percent,65.0439987182617
Bangladesh,1999,Percent,Percent,64.9619979858398
Bangladesh,2000,Percent,Percent,64.8109970092773
Bangladesh,2001,Percent,Percent,61.0699996948242
Bangladesh,2002,Percent,Percent,56.7070007324219
Bangladesh,2003,Percent,Percent,51.7350006103516
Bangladesh,2004,Percent,Percent,50.1269989013672
Bangladesh,2005,Percent,Percent,48.076000213623
Bangladesh,2006,Percent,Percent,48.076000213623
Bangladesh,2007,Percent,Percent,48.4640007019043
Bangladesh,2008,Percent,Percent,48.3520011901855
Bangladesh,2009,Percent,Percent,47.9529991149902
Bangladesh,2010,Percent,Percent,47.3059997558594
Bangladesh,2011,Percent,Percent,48.326000213623
Bangladesh,2012,Percent,Percent,47.3120002746582
Bangladesh,2013,Percent,Percent,45.0989990234375
Bangladesh,2014,Percent,Percent,44.5009994506836
Bangladesh,2015,Percent,Percent,42.6650009155273
Bangladesh,2016,Percent,Percent,41.140998840332
Bangladesh,2017,Percent,Percent,39.068000793457
Barbados,1991,Percent,Percent,5.52299976348877
Barbados,1992,Percent,Percent,6.24300003051758
Barbados,1993,Percent,Percent,5.55600023269653
Barbados,1994,Percent,Percent,5.30800008773804
Barbados,1995,Percent,Percent,4.64099979400635
Barbados,1996,Percent,Percent,5.26800012588501
Barbados,1997,Percent,Percent,5.26800012588501
Barbados,1998,Percent,Percent,4.43699979782104
Barbados,1999,Percent,Percent,4.31300020217896
Barbados,2000,Percent,Percent,3.72099995613098
Barbados,2001,Percent,Percent,4.2020001411438
Barbados,2002,Percent,Percent,4.04400014877319
Barbados,2003,Percent,Percent,4.55600023269653
Barbados,2004,Percent,Percent,3.33299994468689
Barbados,2005,Percent,Percent,2.38299989700317
Barbados,2006,Percent,Percent,3.61700010299683
Barbados,2007,Percent,Percent,3.01699995994568
Barbados,2008,Percent,Percent,2.78900003433228
Barbados,2009,Percent,Percent,2.94300007820129
Barbados,2010,Percent,Percent,2.84100008010864
Barbados,2011,Percent,Percent,3.27600002288818
Barbados,2012,Percent,Percent,2.7960000038147
Barbados,2013,Percent,Percent,2.69400000572205
Barbados,2014,Percent,Percent,2.88599991798401
Barbados,2015,Percent,Percent,2.89100003242493
Barbados,2016,Percent,Percent,2.85700011253357
Barbados,2017,Percent,Percent,2.90400004386902
Belarus,1991,Percent,Percent,22.2229995727539
Belarus,1992,Percent,Percent,23.2390003204346
Belarus,1993,Percent,Percent,22.6000003814697
Belarus,1994,Percent,Percent,22.0429992675781
Belarus,1995,Percent,Percent,23.6630001068115
Belarus,1996,Percent,Percent,22.7770004272461
Belarus,1997,Percent,Percent,20.8460006713867
Belarus,1998,Percent,Percent,19.5310001373291
Belarus,1999,Percent,Percent,19.443000793457
Belarus,2000,Percent,Percent,18.6860008239746
Belarus,2001,Percent,Percent,17.375
Belarus,2002,Percent,Percent,16.7940006256104
Belarus,2003,Percent,Percent,15.4779996871948
Belarus,2004,Percent,Percent,14.3739995956421
Belarus,2005,Percent,Percent,13.8739995956421
Belarus,2006,Percent,Percent,12.9879999160767
Belarus,2007,Percent,Percent,12.1140003204346
Belarus,2008,Percent,Percent,11.2959995269775
Belarus,2009,Percent,Percent,11.1639995574951
Belarus,2010,Percent,Percent,10.8240003585815
Belarus,2011,Percent,Percent,9.9379997253418
Belarus,2012,Percent,Percent,9.89099979400635
